userId,productNumber,altNumber1,altNumber2,altNumber3,altNumber4,altNumber5,altNumber6,quantity,productType,brand,description,relatedTags,createdAt,updatedAt
1,M393A1G40DB0-CPB0Q,n/a,n/a,n/a,,,,0,Memory,Samsung,8GB 1Rx4 PC4-2133P,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,M393A1G40EB1-CRC 1634,,,,,,,0,Memory,Samsung,8GB PC4-2400T 1Rx4,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,M393A1G43DB0-CPB,,,,,,,1,Memory,Samsung,8GB 2Rx8 PC4-2133P,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,M393A2G40DB0-CPB,,,,,,,2,Memory,Samsung,Samsung 16GB 2Rx4 PC4-2133P,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,M393A2G40DB0-CPB 1435,,,,,,,0,Memory,Samsung,16GB PC4-2133P 2Rx4,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,M393A2K40BB1-CRC,,,,,,,1,Memory,Samsung,Samsung 16GB 1Rx4 PC4-200T,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,M393A2K40CB1-CRC0Q ,,,# R1304WT2GSR (Server),,,,8,Memory ,Samsung ,Samsung 16GB 1Rx4 PC4-2400T,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,M393A2K43DB2-CTD,,, # SNPPWR5TC/16G,,,,6,Memory,Samsung,Samsung 16GB 2Rx8 PC4-2130 DDR4-2666 Ecc Reg memory,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,M393A2K43DB2-CVF,,,,,,,0,Memory,Samsung,16GB 2Rx8 PC4-2933Y,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,M393A2K43DB3-CWE,,,,,,,0,Memory,Samsung,Samsung 16GB 2Rx8 PC4-3200AA,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,M393A4K40BB0-CPB,,,,,,,7,Memory,Samsung,Samsung 32GB 2Rx4 PC4-2133P,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,M393A4K40BB0-CPB0Q,,,,,,,0,Memory,Samsung,Samsung 32GB 2Rx4 PC4-2133P,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,M393A4K40BB0-CPB4Q,,,,,,,0,Memory,Samsung,Samsung 32GB 2Rx4 PC4-2133P,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,M393A4K40BB1-CRC,,,,,,,0,Memory,Samsung,Samsung 32GB 2Rx4 PC4-2400T,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,M393A4K40BB1-CRC0Q,,,,,,,0,Memory ,Samsung,32GB 2Rx4 PC4-2400T,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,M393A4K40BB1-CRC4Q,,,,,,,0,Memory,Samsung,32gb (1x32gb) 2400mhz Pc4-19200 Cl17 Ecc Registered Dual Rank X4 1.2v Ddr4 Sdram 288-pin Rdimm,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,M393A4K40BB2-CTD6Y,,,,,,,0,Memory,,32GB PC4-2666,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,M393A4K40BB2-CTD8Y,,,,,,,0,Memory,,32GB PC4-2666,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,M393A4K40CB1-CRC4Q ,,,,,,,0,Memory,Samsung,Samsung 32GB 2Rx4 PC4-2400T,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,M393A4K40CB2-CTD,,,,,,,0,Memory,Samsung,Samsung 32GB 2Rx4 PC4-2666V,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,M393A4K40CB2-CTD7Q,,,# 815100-B21 / 840758-091,,,,0,Memory,Samsung,Samsung 32GB 2Rx4 PC4-2666V,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,M393A4K40CB2-CTD7Y,,,,,,,1,Memory,Samsung,Samsung 32GB 2Rx4 PC4-2666V,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,M393A4K40CB2-CVFBY,,,# P00924-B21 (HPE),,,,1,Memory,Samsung,Samsung 32GB 2Rx4 PC4-2933Y,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,M393A4K40DB2-CTD7Y,,,# 815100-B21 equiv not SMART,,,,0,Memory,Samsung ,Samsung 32GB 2Rx4 PC4-2666V,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,M393A4K40DB3-CWE,,,,,,,1,Memory,Samsung,32GB 2Rx4 PC4-32000AA,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,M393A8G40AB2-CWEBY,,,,,,,0,Memory,Samsung,Samsung 64GB 2Rx4 PC4-3200AA,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,M393A8G40AB2-CWECQ,,,,,,,0,Memory,Samsung,Samsung 64GB 2Rx4 PC4-3200AA,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,M393A8G40BB4-CWE,,,,,,,0,Memory,Samsung,Samsung 64GB 2Rx4 PC4-3200AA,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,M393A8G40MB2-CVF,,,,,,,0,Memory,Samsung,Samsung 64GB 2RX4 PC4-2933Y,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,M393A8G40MB2-CVFBY,,,# Not Smart P19045-B21,,,,3,Memory,Samsung,64GB 2Rx4 PC4-2933Y,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,M393A8K40B21-CTC,,,,,,,4,Memory,Samsung,Samsung M393A8K40B21-CRB0Q 64GB PC4-17000 DDR4-2133MHz 8RX4 ECC Memory,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,M393B1G70QH0-CK0,,,,,,,8,Memory,Samsung,Samsung 8GB 1Rx4 PC3-12800R,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,M393B1G70QH0-CMA,,,,,,,12,Memory,Samsung,Samsung 8GB 1Rx4 PC3-14900R,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,M393B1G73QH0-CMA,,,,,,,16,Memory,Samsung,Samsung 8GB 2Rx8 PC3-14900R Server Memory,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,M393B1K70BH1-CF8,,,,,,,0,Memory,Samsung,Samsung 8GB 2Rx4 PC3-8500R,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,M393B1K70DH0-CH9,,,,,,,0,Memory,Samsung,Samsung 8GB 2Rx4 PC3-10600R,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,M393B1K70DH0-CK0,,,,,,,194,Memory,Samsung,Samsung 8GB 2Rx4 PC3-12800R,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,M393B1K70DH0-YH9,,,,,,,0,Memory,Samsung,Samsung 8GB 2Rx4 PC3L- 10600R,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,M393B1K70DH0-YK0,,,,,,,0,Memory,Samsung,Samsung 8GB 2Rx4 PC3L-12800,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,M393B1K70PH0-YK0,,,,,,,0,Memory,Samsung,Samsung 8GB 2Rx4 PC3L-128100R,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,M393B2G70BH0-YH9,,,,,,,0,Memory,Samsung,Samsung 16GB 2Rx4 PC3L-10600R,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,M393B2G70BH0-YK0 1327,,,,,,,0,Memory,Samsung,16GB PC3l-12800R 2Rx4,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,M393B2G70DB0-CMA,,,,,,,0,Memory,Samsung,Samsung 16GB 2RX4 PC3-14900,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,M393B2G70DB0-YK0,,,,,,,0,Memory,Samsung,16GB 2Rx4 PC3L-12800,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,M393B2G70QH0-YK0,,,,,,,0,Memory,Samsung,Samsung 16GB 2Rx4 PC3L-12800R,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,M393B4G70DM0-YH9,,,,,,,0,Memory,Samsung,Samsung 32GB 4Rx4 DDR3-1333 (1x32GB),,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,M393B5170EH1-CH9,,,500658-B21 / 500203-061,,,,0,Memory,HP,HP 4GB 2Rx4 PC3-10600R,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,M393B5170FHD-CH9,,,,,,,0,Memory,Samsung,4GB PC3-10600R 2Rx4,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,M393B5673EH1-CH9,,,,,,,0,Memory,SAMSUNG,Samsung 2GB 2Rx8 PC3-10600,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,M471A1K43CB1-CTD,,,862398-850 (HP),,,,0,Memory,Samsung,Samsung 8GB 1Rx8 PC4-2666V SODIMM,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,M471A1K43DB1-CTD,,,820570-001 (HP),,,,0,Memory,Samsung ,Samsung 8GB 1Rx8 PC4-2666V SODIMM,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,M471A2K43CB1-CTD,,,865396-850 (HP),,,,0,Memory,Samsung,Samsung 16GB 2Rx8 PC4-2666V SODIMM,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,M50324-001,,,WD20EZBX  # / WD20EZBX - 60AYRA0,,,,3,HDD / Hard Disk Drive,HP / Western Digital,"HP 2TB 6G SATA 7.2K LFF 3.5"" HDD",,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,M6V52AA,818867-001,818241-001,,,,,0,GPU / Video Card,Nvidia - HP,HP Nvidia Quadro M4000 Graphics Card 8GB 256-bit GDDR5,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,M7U02B,,,719064-B21,,,,0,Server DL380 Gen9,HPE,HPE DL380 Gen9 Special 8SFF OEM SE-H90-V90 Base,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,M9L66A#B1H,n/a,n/a,n/a,,,,0,Printer,HP,OfficeJet Pro 8710 AIO  Printer US CAN EN FR,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,M9L75A#B1H,n/a,n/a,n/a,,,,0,Printer,HP,OfficeJet Pro 8720 AIO Printer ,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,MA-PWR-250WAC,,,DPS-250AB-86 # MS320-24-HW (Switch),,,,6,Power supply / PSU,Cisco,Cisco Meraki 250WAC Power Supply,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,MBS-4630,Compatible with 716197-B21,,,,,,6,Cable,Generic,External 4x mini SAS Compatible with 716197-B21,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,MCB191A-FCAT,,MCB191A-FCAT,CB191A / R2308GZ4GC (Intel R2000GZ Server),,,,54,Host Bus Adapter,Mellanox,Mellanox 56Gb/s Connect-IB InfiniBand Host Bus Adapter,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,MCB193A-FCAT,,,CB193A / R2308GZ4GC (Intel R2000GZ Server) / R1304GZ4GC (Intel R1000GZ Server),,,,10,Host Bus Adapter,Mellanox,Mellanox ConnectX-IB PCIe x16 3.0 56GBe FDR Infiniband QSFP28,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,MCP1600-C005E26L,,,,,,,0,Cable,Mellanox,Mellanox Passive Copper Cable| ETH 100Gb#| 100Bg/s| QSFP28|5M| Black 26AWG|CA-l,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,MCX312A-XCBT ,,,CX312A / R2308GZ4GC (Intel R2000GZ Server) / R1304GZ4GC (Intel R1000GZ Server),,,,6,Network Card,Mellanox,Mellanox 10Gbe Dual Port Ethernet Card,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,MD-2241-BL-HE,,,# generic for P14379-001,,,,1,Storage adapter,Marvel,Marvel 2241 M.2 NVME PCIE RAID Adapter Card DC0110401-03,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,MEC-00373-01-A-R,,,# 830824-B21 (P408i-P) / 804394-B21 (E208i-P),,,,0,Bracket,HPE,HPE E208i-P / P408i-P High Profile (Full Height) Bracket,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,MF781,,,0MF781,,,,1,Printer,Dell,Dell 3110cn Color Laser Printer,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,MFC-J5330DW,,,MFC-J5330DW,,,,0,Printer,Brother,Brother Business Smart Plus Color Inkjet All-in-One Printer,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,MHR9M,5MCXT (Board) / NHPC2,,# T7820,,,,0,Riser,Dell,Dell Precision 7820 Secondary CPU Riser,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,MJ046,0MJ046,n/a,AA24150L,,,,2,Power Supply,Dell,Dell PowerEdge 1855 1955 2100w Redundant Power Supply,n/a,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,MKD6117,,,MKD 6117,,,,0,KVM,Acnodes Corporation,"Acnodes 17"" Monitor Keyboard Drawer 1920x1080 Full HD Industrial LCD 8 Port KVM Switch",,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,MKRD4,,,0MKRD4 / J0V7P / 5507H,,,,0,Micro SD Card,Dell,Dell 16GB SDHC U3 VFlash Micro SD Card,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,MM631,,,0MM631,,,,0,GPU / Graphic card,Dell / Nvidia,Dell Nvidia Quadro RTX 4000 8GB GDDR6,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,MPC4E-3D-32XGE-SFPP,,,,,,,0,Modular Port Concentrator / MPC,Juniper Networks,Juniper 32-Port 10GbE MPC,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,MPC4E-3D-32XGE-SFPP-USA,,,,,,,0,Modular Port Concentrator / MPC,Juniper Networks,Juniper 32-Port 10GbE MPC,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,MPC7E-10G-B,,,,,,,0,Modular Port Concentrator / MPC,Juniper Networks,Juniper 40-Port 10GB SFP Router Line Card,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,MR 9361-8i,03-25420-22001 / 03-25420-08B,880017-001,L3-25476-00A | MR RMB (Battery) /  MR LSICVM02 | 03-25444-11001 | 05-25444-00 (Cache Card),,,,39,RAID Controller,Broadcom,LSI MegaRAID SAS 9361-8i 8-Port 12Gb/S SATA+SAS RAID Controller,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,MR LSICVM02,03-25444-11001 / 05-25444-00,,MR 9361-8i |  03-25420-22001 . 880017-001 (RAID Card) / L3-25476-00A | MR RMB (Battert),,,,5,Cache Card,Broadcom,LSI LSICVM02 CacheVault Accesory Kit for 9361 RAID Controllers,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,MS2TS,,,,,,,4,SSD,ORico,ORICO M.2 NGFF/MSATA to SATA Convertor,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,MS320-24-HW,,,# MA-PWR-250WAC (P/S),,,,6,Switch,Cisco,Cisco Meraki Cloud-Managed L3 24 Port Gigabit Switch,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,MS320-24P-HW,,,# MA-PWR-640WAC (P/S),,,,0,Switch,Cisco,Ciscso Meraki Cloud-Managed L3 24 Port Gigabit 370W PoE Switch,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,MS350-24-HW,,,,,,,1,Switch,Cisco,Cisco Meraki L3 Stackable Cloud Managed 24 Port Gigabit Ethernet Switch,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,MT16VDDT3264AG-265A1,,,,,,,1,Memory,,253MB PC-2100,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,MT18JSF1G72PDZ-1G6E1,,,,,,,16,Memory,Micron,Micron 8GB 2Rx8 PC3-12800R RDIMM,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,MT18LSDT6472G-133D2,,,,,,,1,Memory,,512MB PC-133R,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,MT36JSF1G72PZ-1G9K1HE,,,# R2308GZ4GC (Intel R2000GZ Server),,,,15,Memory,Micron,Micron 8GB 2Rx4 PC3-14900R,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,MT36JSF1G72PZ-1G9K1HG,,,# R2308Gz4GC (Intel R2000GZ Server),,,,173,Memory,Micron,Micron 8GB 2Rx4 PC3-14900R,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,MT36JSZF51272PZ-1G1F1,,,,,,,0,Memory,Micron,Micron 4 GB 2Rx4 PC3-8500R,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,MT36KSF2G72PZ-1G6E1,,,,,,,0,Memory,Micron,16GB 2Rx4 PC3L-12800,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,MT36VDDF25672G-40BD2,0,373030-051,NONE,,,,0,Bulk Memory,MICRON / HPE,2GB DDR 400MHz,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,MTA16ATF2G64AZ-2G1B1,,,,,,,0,Memory,Micron,Micron 16GB 2Rx8 PC4-2133,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,MTA18ADF2G72PZ-2G3A1 636,,,,,,,0,Memory,Micron,16GB PC4-2400T 1Rx4,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,MTA18ASF1G72PDZ-2GB1II,,,,,,,1,Memory,Micron,Micron 8GB 2Rx8 PC4-2133P,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,MTA18ASF1G72PZ-2G1A2,,,,,,,2,Memory,Micron,8GB 1Rx4 PC4-2133P,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,MTA18ASF2G72PDZ-2G3B1RI,,,,,,,0,Memory,Micron,Micron 16GB 2Rx8 PC4-2400T,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,MTA18ASF2G72PDZ-2G6D1,,,,,,,2,Memory,Micron,Micron 16GB 2Rx8 PC4-2666V,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,MTA18ASF2G72PDZ-2G6E1,,,,,,,1,Memory,Micron,Micron 16GB 2Rx8 PC4-2666V,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,MTA18ASF2G72PDZ-2G6J1,,,,,,,10,Memory,Micron,Micron 16GB 2Rx8  PC4-2666V ECC RDIMM,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,MTA18ASF2G72PDZ-2G9J3TI,,,,,,,4,Memory,Micron,Micron 16GB 2Rx8 PC4-2933Y,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,MTA18ASF2G72PDZ-3G2E1,,,,,,,14,Memory,Micron,Micron 16GB 2Rx8 PC4-3200AA,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,MTA18ASF2G72PZ-2G3B1 ,,,,,,,0,Memory,Micron,16GB 1Rx4 Pc4-2400T,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,MTA18ASF2G72PZ-3G2E2,,,,,,,0,Memory,Micron,16GB  1Rx4 PC4-3200AA,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,MTA18ASF4G72PZ-2G9B1UL,,,,,,,1,Memory ,Micron,Micron 32GB 1Rx4 PC4-2933Y,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,MTA18ASF4G72PZ-3G2E1TI,,,,,,,0,Memory,Micron,Micron 32GB 1Rx4 PC4-3200AA-R,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,MTA36ASF2G72PZ-2G1A2,,,,,,,0,Memory,Micron,16GB 2rx4 PC4-2133,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,MTA36ASF2G72PZ-2G1B1,,752369-081,726719-B21,,,,0,Memory,Micron,Micron 16GB 2Rx4 PC4-2133P,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,MTA36ASF4G72PZ-2G3D1,,CT32GRFD424A.36FD1,,,,,3,Memory,Micron / Crucial,Micron 32GB PC4-2400T,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,MTA36ASF4G72PZ-2G6E1,,,generic for P00924-B21,,,,0,Memory,Micron,Micron 32GB 2Rx4 PC4-2933Y,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,MTA36ASF4G72PZ-2G9E2,,,,,,,0,Memory,Micron,Micron 32GB 2Rx4 PC4-2933Y,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,MTA36ASF4G72PZ-2G9E2TI,,,,,,,1,Memory,Micron,Micron 32GB 2Rx4 PC4-2933Y,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,MTA36ASF4G72PZ-2G9E2UI,,,,,,,0,Memory,Micron,Micron 32GB 2Rx4 PC4-2933Y,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,MTA36ASF4G72PZ-3G2R1UK,,,# S802C1A2315D0A56A2D,,,,4,Memory,Micron,32GB 2Rx4 PC4-3200AA,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,MTA36ASF8G72PZ-3G2B2,,,,,,,2,Memory,Micron,Micron 64GB PC4-3200AA,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,MTA72ASS8G72LZ-2G9D1TI,,,,,,,0,Memory,Micron,64GB 4DRx4 PC4-2933Y-LE2-12,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,MTA9ASF1G72PZ-2G6D1SG,,,,,,,0,Memory,Micron,Micron 8GB 1Rx8 PC4-2666V-R,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,MTFDHAL12T8TDR-1AT1ZABYY,,,,,,,0,SSD / Solid State Drive,Micron,Micron 9300 MAx 12.8TB U.2 SSD,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,MTFDHAX3T2MCE-1AN1ZABYY,,,MTFDHAX3T2MCE,,,,1,NVMe Drive,Micron,Micron 9100 Pro PCIe x4 3.2TB MLC NVMe (PLP) HH-HL SSD ,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,MTFDKBG1T9TFR,,,,,,,1,NVMe,Micron,Micron 7450 Pro MTFDKBG1T9TFR-1BC15ABYY 1.92TB M.2 PCIe 4.0 (NVMe) SSD,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,MTFDKCB3TSTFR-1BC1ZABYY,,,,,,,1,NVme,Micron,Micron 7450 Pro MTFDKCB1T9TFR-1BC1ZABYY 1.92TB U.3 7mm 2.5-Inch PCIe 4.0 (NVMe) SSD,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,MU791 ,,,0MU791 ,,,,1,Power Supply,Dell,Dell PowerEdge 502W Hot Swap Power Supply,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,MWY54,,0MWY54,HT808 (R640),,,,0,Backplane,Dell,Dell PowerEdge R640 Backplane Expansion Board,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,MX480 BASE-AC,,,,,,,0,Router Chassis,Juniper Networks,Juniper MX480 Base AC Chassis with PSUs,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,MX960,,,,,,,0,Router Chassis,Juniper Networks,Juniper MX960 Universal Routing Platform,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,MZ-V8P1T0B/AM,,,,,,,0,NVMe ,Samsung,Samsung 980 PRO 1TB M.2 NVME,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,MZ7KE256,,MZ7KN256HMJP,MZ-7KE256,,,,2,SSD / Solid State Drive,Samsung ,Samsung 850 Pro MZ-7KE 256GB SATA 2.5 Internal Solid State Drive,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,N0H28B,,727021-B21,,,,,0,Server Blade BL460c Gen9,HPE,HPE OEM INE1056525 0021 BL460c Gen9 2660v3 Svr,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,N30NY,,,0N30NY,,,,0,NVMe,Dell,DELL 1TB PCIe GEN3 x4 NVME M.2 2280 2300 SSD,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,N5T36,,,# 4CPM7 (DELL PE R740XD),,,,2,Fan,Dell,Dell PowerEdge R740/740XD Standard Fan,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,N5VYR,,,0N5VYR,,,,0,NVMe,Dell,Dell 1TB M.2 NVMe 2280 OEM Internal SSD N5VYR,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,N65G2,,,0N65G2,,,,1,Server Dell Precision R7610 6SFF,Dell,Dell Precision R7610 6SFF,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,N6YNR,,,0N6YNR,,,,2,Heatsink,Dell,Dell PowerEdge R620 Heatsink,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,N743D,,,0N743D / FTLX8571D3BCL ,,,,2,Transceiver,Dell / Finisar,Dell 10GB SFP+ 850nm 300m Optic Transceiver,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,N74R6,,0N74R6,,,,,0,Fan,Dell,NON HOT PLUG FAN FOR DELL EMC POWEREDGE R540 / R7415 - SINGLE ROTOR 5 TURBINES,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,N961M,,,0N961M,,,,2,Hard Drive ,Dell / Western Digital,Western Digital 80GB 10K SATA  Enterprise Storage,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,N9X07A,832972-001,,,,,,6,HDD / Hard Disk Drive,HPE,HPE StoreVirtual 3000 1.2TB 12G SAS 10K SFF Enterprise HDD,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,N9X91A,841500-001,871888-002,EF01600JEFPF,,,,24,Solid State Drive / SSD,HPE,HPE MSA 1.6TB 12G SAS MU 2.5in SSD,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,N9X93A,841502-001,,,,,,0,Hard Drive,,HPE MSA 2TB 12G SAS 7.2K LFF (3.5IN) MIDLINE 512N 1YR WARRANTY HARD DRIVE,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
